respondent_id,source_file,survey_version,course_name,attendance_date,satisfaction_rating,satisfaction_label,satisfaction_comment,learning_rating,recommend_rating,instructor_rating,additional_learning,course_suggestions,general_suggestions,testimonial,marketing_channels,marketing_channel_count,race_ethnicity,hispanic_latino,gender_identity,age_group,city_residence
234587_0266,234587,B,Plant-Based Eating,NA,5,Very satisfied,"It was a full 2 hours with lots of information, access to articles after the evening was over, and even food sampling. Karla covered a lot of ground and is very enthusiastic about what foods we eat.",3,3,5,"I would like to be able to learn more about machine quilting on a domestic machine. I was unable to take the class this fall. Any food course, fiber course, plein air painting?",NA,NA,"It was a great evening of learning, sharing, and meeting other like minded people.","Allerton's website, Allerton's Facebook page",2,White,No,Woman,65+,Mattoon
234587_0267,234587,B,Beginning Watercolor,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,35-64,Monticello
234587_0268,234587,B,Intermediate Watercolor,NA,5,Very satisfied,NA,3,3,5,Calligraphy,NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page",3,White,No,Woman,65+,Piatt
234587_0269,234587,B,Intermediate Watercolor,NA,5,Very satisfied,NA,3,3,5,"More art classes, I have been enjoying watercolor and would like to advance past beginning level.",NA,"The class was too short at 4 weeks, it could easily have run 6 weeks.",NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,NA
234587_0270,234587,B,Plant-Based Eating,NA,5,Very satisfied,Instructor was very knowledgeable and had lots of resources.,2,3,5,"Framing pictures, finished cross stitching or finished diamond painting.",NA,NA,NA,"Allerton's website, From a friend",2,White,No,Woman,65+,Rantoul
234587_0271,234587,B,Intermediate Watercolor,NA,5,Very satisfied,NA,2,3,5,I like to sample the varied course offerings. I am mostly interested in art.,NA,NA,"The art classes at The Farms are great for artists of all levels. Instrucors have been supportive and the class sizes give a good balance for group and individual instruction. My wife and I have done several classes as well as the art retreat weekend, which we hope to do again.","Allerton's website, Allerton's enewsletter, Allerton's Facebook page",3,White,Yes,Man,65+,Mahomet
234587_0272,234587,B,Beginning Watercolor,NA,4,Somewhat satisfied,NA,3,3,5,"Beginner stain glass, paper mache unfortunately need day classes because can not see to drive at night",NA,The teacher was excellent but needed less students 10 would have been perfect,NA,From a friend,1,White,NA,Woman,65+,Clinton
234587_0273,234587,B,Intermediate Watercolor,NA,5,Very satisfied,NA,3,2,5,"If I took another class, it would follow this one w/ drawing or painting again. A digital photography class would be helpful too (as I've never figured out all the features of my camera). Thanks",NA,NA,"This is the first class I've taken at the Farms. It was a lovely atmosphere, very comfortable and a smaller class size which I prefer. Because of that you got to meet others easily and our Instructor, Sally Walsh was very encouraging and helpful. She was skilled in her art, but also taught/helped each individual as well as the class as a whole. She went above and beyond to offer assistance before and after class hours. Really enjoyed it and I picked up many tips from the Instructor and other students.",Allerton's enewsletter,1,White,No,Woman,65+,Mt Zion
234587_0274,234587,B,Meditative Slow Stitching,NA,5,Very satisfied,NA,NA,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page, Smile Politely",4,White,No,Woman,35-64,Champaign
234587_0275,234587,B,Plant-Based Eating,NA,5,Very satisfied,NA,3,3,5,NA,NA,Not really,NA,"Allerton's website, From a friend, Radio – WILL 580 AM/90.9 FM",3,White,No,Woman,65+,Fisher
234587_0276,234587,B,Beginning Watercolor,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,From a friend,1,NA,No,Woman,35-64,Charleston
234587_0277,234587,B,Plant-Based Eating,NA,5,Very satisfied,I enjoyed learning about her story and realized how similar some of it sounds to mine. I loved the validation and small steps to start making changes.,3,3,5,A writing retreat,NA,NA,"I loved learning about plant-based eating and gaining new resources about how to start with small steps to improve my overall health and well-being. Wonderful, inspirational instructor.",Allerton's enewsletter,1,White,No,Woman,35-64,Peoria
234587_0278,234587,B,Beginning Watercolor,NA,5,Very satisfied,NA,3,3,5,More health and wellness classes,NA,NA,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,35-64,Champaign
234587_0279,234587,B,Needlepoint,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, From a friend",2,Prefer not to respond,Prefer not to respond,Woman,65+,Farmer City
234587_0280,234587,B,Beginning Watercolor,NA,5,Very satisfied,NA,3,3,5,Intermediate orAdvanced IntaglioIntermediate Gelatin Printing Intermediate water color,NA,NA,Sally Walsh is a wonderful instructor; she works with each person to bolster technique. Her explanations are clear and detailed. She's a born teacher and a gift to the program at Allerton.,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Champaign
234587_0281,234587,B,Beginning Watercolor,NA,5,Very satisfied,NA,3,3,5,Paper MacheMore watercolor classesDrawing/art classesPlease make classes available during the day as well as evening classes.,NA,Would have preferred a smaller class size for a beginner class. The instructor did a great job of trying to help each individual but the class was just too big. Very limited desk space for placing your materials.,"Sally Walsh is an excellent instructor.She shared her extensive knowledge of art and painting ,explaining the why of how watercolor works not just saying do this because it's next on the list of things to do. She made it fun.","Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,DeWitt
234587_0282,234587,B,Stained Glass,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's Facebook page,1,White,No,Woman,35-64,Peoria
234587_0283,234587,B,Food for Thought,NA,5,Very satisfied,NA,2,2,5,NA,NA,NA,NA,"Allerton's enewsletter, Allerton's Facebook page, From a friend",3,White,No,Woman,65+,Monticello
234587_0284,234587,B,Food for Thought,NA,4,Somewhat satisfied,"Although I recognize that it's not his expertise per se, I would have liked a few recommendations from the speaker about how to minimize farm toxins for the average consumer (eg. home water filtration systems, etc). Perhaps a lecture of this sort would be a good follow up to this one.",3,3,5,NA,NA,NA,"Retired physical therapist and athletic trainer from Carle Sports Medicine and the UI Dept of Dance. My husband, Don, is retired as the UI volleyball coach and then as faculty with the Dept of Rec, Sports and Tourism","Allerton's website, Allerton's enewsletter, Allerton's Facebook page, U of I's eweek, Smile Politely, Chambanamoms.com",6,White,No,Woman,65+,Champaign
234587_0285,234587,B,Beginning Embroidery,NA,5,Very satisfied,NA,3,3,5,"I would like to learn more embroidery stitches. This class could easily fill two , 4 hour days. There are so many stitches! I would really like to have a printed design on an embroidery linen which we could begin working on in class.",NA,I would like to see the next skill level being taught in the fibers.,NA,"Allerton's website, Allerton's enewsletter",2,White,No,Woman,65+,Bloomington
234587_0286,234587,B,Fix It! Home Repair,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page, From a friend",4,White,No,Woman,35-64,Clinton
234587_0287,234587,B,Beginning Embroidery,NA,5,Very satisfied,NA,3,3,5,Calligraphy. Card making,NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page",3,White,No,Woman,65+,Piatt
234587_0288,234587,B,Barn Quilt Painting,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Other,1,White,No,Man,35-64,Bloomington
234587_0289,234587,B,Cordage,NA,5,Very satisfied,"Fabulous -- organization, instruction, warm atmosphere, inspiration. Time planned well so that we could finish enough to feel like we'd acquired a skill",3,3,5,all kinds of arts and crafts,NA,NA,NA,"Allerton's website, Allerton's enewsletter, Smile Politely",3,White,No,Woman,65+,Urbana
234587_0290,234587,B,Cordage,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,Cordage was a really interesting and fun hands on workshop. The fall weather was perfect for foraging for materials and the historical context was so interesting.,From a friend,1,White,No,Woman,65+,Urbana
234587_0291,234587,B,Barn Quilt Painting,NA,5,Very satisfied,"Love, love, love the piece I created. Will definitely take another barn quilt class when a different design is offered. Jane did a good job teaching the class and responding to questions.",NA,3,5,I am fairly new to The Allerton website. I am almost positive there are other offerings that I am interested in; just wish I lived closer. My impression is that classes cover a wide variety of subjects and seem to be reasonably priced. Will check the class schedule next spring for anything to do with gardening or fabric quilting.,NA,"Because I live 140 miles away and the class started at 8:00 a.m. I opted to stay overnight the night before the class. The ""Gate House"" needs some TLC. Nothing huge, just little things that need repair, painting, replacing. I realize money is tight...perhaps volunteers or students could take on some minor tasks.",This was my first time at The Allerton. What a beautiful property! I am a tree hugger and love being out experiencing nature. The next time I visit I will schedule more time to walk and explore. A big thank you to a friend who introduced me to this lovely experience.,From a friend,1,White,No,Woman,65+,Naperv E
234587_0292,234587,B,Mammals of Illinois,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's Facebook page,1,White,No,Woman,35-64,Mahomet
234587_0293,234587,B,Holiday Wreath Making,NA,1,Very dissatisfied,The class was expensive and then they didn't have enough branches or flowers for people to actually have a choice is what they used. There was also very little instruction.,1,2,2,NA,NA,NA,NA,Allerton's Facebook page,1,White,No,Woman,18-34,Decatur
234587_0294,234587,B,Stained Glass,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,U of I's eweek,1,White,No,Woman,35-64,Champaign
234587_0295,234587,B,Learn the Guitar,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's website,1,White,No,Woman,35-64,Monticello
234587_0296,234587,B,Learn the Guitar,NA,5,Very satisfied,"The instructor was great! He gave the class a lot of information that we can use now, and also in the future as everyone continues with the guitar.I learned basic chords and how to move between them. I found some beginning guitar songs online and I was able to ""sight read"" the chords. I really learned a lot in the course!",3,3,5,I cannot think of anything at this time.,NA,NA,NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,35-64,Decatur
234587_0297,234587,B,Holiday Wreath Making,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's Facebook page,1,White,No,Woman,35-64,Oakley
234587_0298,234587,B,Holiday Wreath Making,NA,5,Very satisfied,NA,2,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's Facebook page, Other",3,White,NA,Woman,35-64,NA
234587_0299,234587,B,Holiday Wreath Making,NA,5,Very satisfied,NA,2,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, From a friend, U of I's eweek",4,White,No,Woman,35-64,Livingston
234587_0300,234587,B,Plant Propagation,NA,5,Very satisfied,"Ryan Pankau is the most engaging, informative and entertaining teacher I've experienced in a long, long time!",3,2,5,NA,NA,NA,"Ryan Pankau is the most engaging, informative and entertaining teacher I've experienced in a long, long time!",Allerton's enewsletter,1,Prefer not to respond,Prefer not to respond,Prefer not to respond,65+,Urbana
234587_0301,234587,B,Holiday History Night,NA,5,Very satisfied,NA,3,3,4,NA,NA,"Many of the historians were soft spoken and hard to hear. Library needed more seating arranged toward the screen. Overall, a wonderful evening with beautiful decorations. Thank you!",NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,35-64,Monticello
234587_0302,234587,B,Holiday History Night,NA,5,Very satisfied,NA,3,3,4,NA,NA,"Many of the historians were soft spoken and hard to hear. Library needed more seating arranged toward the screen. Overall, a wonderful evening with beautiful decorations. Thank you!",NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,35-64,Monticello
234587_0303,234587,B,Holiday History Night,NA,5,Very satisfied,NA,2,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,65+,Monticello
234587_0304,234587,B,Holiday History Night,NA,5,Very satisfied,The trees were beautiful and the information shared was very interesting. The tour guides were very nice and helpful.,3,3,5,"I always love the tours. This one was extra special because of the beautiful Christmas trees. We loved the history happy hours last year, but we missed some of them due to scheduling conflicts. I would love to see those return. I hope they have the Holiday History Night again next year. I would love to bring some other family members next time.",NA,NA,NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,35-64,Argenta
234587_0305,234587,B,Holiday History Night,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's website,1,White,No,Man,35-64,NA
234587_0306,234587,B,Holiday History Night,NA,5,Very satisfied,NA,3,3,5,"Would've written this in the 2nd box, but website wouldn't let me. Loved this new format for house tours, and I hope Allerton uses the same fixed-docent, visitors-ambling style again. Was a great way to include a lot of guests- in the past it's been a little hard to get on the guided tours as they fill fast. Thumbs up on the bar. If I'd realized the event hadn't filled capacity I might've been able to invite more friends too. Loved the history talk, plus all the volunteers were terrific, what a great way to see a lovely estate. Well done, thank you!",NA,NA,NA,Allerton's enewsletter,1,White,No,Woman,35-64,Lincoln
234587_0307,234587,B,Barn Quilt Painting,NA,4,Somewhat satisfied,"I would have liked to have a 10-15 minute semiformal introduction talking about history of barn quilts and examples of barn quilts not just from instructor's work but others. The hands-on part was good, just would like to learn more about the traditions.",2,2,4,Stained glass class looks interesting,NA,NA,NA,Allerton's website,1,White,No,Man,35-64,Decatur
234954_0001,234954,B,MELT with Mary,NA,5,Very satisfied,NA,3,3,5,"more of the melt system art courses - watercolor, drawing",NA,no,I attended this MELT session hoping to find some relief from hip pain and it did NOT disappoint! I came away from that class pain free for the first time in years and can't wait to continue using what I learned! Instructor was awesome!,"Allerton's Facebook page, U of I's eweek",2,White,No,Woman,65+,Mahomet
234954_0002,234954,B,Granny Squares Crochet,NA,5,Very satisfied,NA,3,3,5,The current list is great. I like crafty things.,NA,Make sure the heat is on before the class starts.,NA,Allerton's Facebook page,1,White,No,Woman,35-64,Mattoon
234954_0003,234954,B,MELT with Mary,NA,5,Very satisfied,NA,3,3,5,Additional health and wellness methods. Maybe have an overnight retreat with workshops.,NA,"No, great experience",NA,Allerton's website,1,White,No,Woman,65+,Bloomington
234954_0004,234954,B,Granny Squares Crochet,NA,5,Very satisfied,NA,3,3,5,NA,NA,"Yes, whoever manages the heating system should make sure the room is at a comfortable temperature. Maybe check it a hour before class begins. That's not necessarily the instructors responsibility.","The instructor was very patient and so informative about hand work. She was enthusiastic and loves what she does. That really carries over to instruction if material. She also used different learning techniques which, I think, everyone benefited from. I love that Allerton is doing this!Thank you",Allerton's enewsletter,1,White,No,Woman,65+,NA
234954_0005,234954,B,NA,NA,5,Very satisfied,NA,3,3,5,More cooking classes,NA,NA,"Mary is a wonderful and encouraging instructor who makes the class not only healing, but fun. She meets each student at their individual fitness level and emphasizes self-care and kindness.",Allerton's website,1,White,No,Woman,Prefer not to respond,NA
234954_0006,234954,B,Granny Squares Crochet,NA,5,Very satisfied,NA,3,3,5,Would love a more advanced granny square class,NA,NA,NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page",3,White,No,Woman,35-64,Mahomet
234954_0007,234954,B,Granny Squares Crochet,NA,5,Very satisfied,Billie is incredibly knowledgeable and a patient teacher,3,3,5,I really wanted to take the beginning group guitar class last fall but was unable to. Hopefully it will run again?,NA,We could have used a longer lunch break and some bathroom breaks. 10-4 is a long time to go with only one short break,NA,Other,1,Prefer not to respond,Prefer not to respond,Prefer not to respond,Prefer not to respond,Champaign
234954_0008,234954,B,Stained Glass,NA,5,Very satisfied,NA,3,2,5,NA,NA,NA,Kari is a very good teacher. This class is great value for the money.,"Allerton's website, Other",2,White,No,Woman,35-64,Champaign
234954_0009,234954,B,Introduction to Tarot,NA,5,Very satisfied,"Charlie is amazing. Her energy is engaging, you learn but in a way that is a conversation.",3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's Facebook page",2,NA,NA,NA,35-64,Decatur
234954_0010,234954,B,Introduction to Tarot,NA,5,Very satisfied,NA,3,3,5,The ornothology class looks fun. Id like to maybe take a for raging class,NA,NA,My wife and I took the inrto to tarot reading class as a date night. We met some nice people and learned so much. We can't wait to take another class.,"Allerton's website, From a friend",2,White,No,Man,35-64,Mansfield
234954_0011,234954,B,Introduction to Tarot,NA,5,Very satisfied,NA,3,3,5,Astrology,NA,Print out of key terms,NA,From a friend,1,White,No,Woman,35-64,Urbana
234954_0012,234954,B,Great Horned Owls,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,18-34,Champaign
234954_0013,234954,B,Great Horned Owls,NA,5,Very satisfied,NA,3,3,5,The other Great Horned Owl programs of Mark Glenshaw.,NA,NA,NA,"Allerton's website, Allerton's Facebook page, Radio – WILL 580 AM/90.9 FM",3,White,No,Woman,65+,Decatur
234954_0014,234954,B,Lino Cuts & Prints,NA,4,Somewhat satisfied,"I enjoyed what I learned. I really appreciated having such a knowledgeable and approachable teacher! In the future I'd suggest sending out the supply list earlier, to make it easier for students to get the stuff they'll need. I would also have enjoyed the class even more if students had the option to bring in an image/drawing of their own to create a print design from, instead of using an instructor-provided image. (I.e., it would have been even more fun, plus less wasteful of materials, if I could have made a lino carving that I might want to use later outside of class, instead of just doing a practice carving of someone else's artwork.)",3,3,4,NA,NA,"Honestly I don't think that courses that are SO intrinsically messy should be offered a space in which the only nearby sink is a tiny bartender's sink. I gather the originally assigned room (the Studio, where we were supposed to be before the class was rescheduled because of bad weather) doesn't have a sink at ALL, which would have been scary. (As far as I noticed, we were all being careful and didn't make a mess anywhere, but that was lucky.)",NA,"Allerton's website, Allerton's enewsletter, Allerton's Facebook page, U of I's eweek",4,NA,No,NA,NA,NA
234954_0015,234954,B,Great Horned Owls,NA,5,Very satisfied,NA,3,3,5,More of anything bird related!,NA,NA,NA,Allerton's Facebook page,1,Prefer not to respond,Prefer not to respond,Prefer not to respond,18-34,NA
234954_0016,234954,B,Lino Cuts & Prints,NA,5,Very satisfied,Appreciated the demonstrations and having a supplies kit. Very clear instructions. I feel like I could do this at home on my own now. Great class!,3,3,5,"Metal stamping (for jewelry and other), cooking on a grill/barbecue--I have never been good at this, trompe l'oeil painting, graphic design basics, silk screening. Upcycling old clothing. New uses for art supplies. Euchre (I never heard of this until I moved to midwest) and Mahjong.",NA,Not at this time.,NA,"Allerton's website, Allerton's enewsletter, U of I's eweek, Chambanamoms.com",4,White,No,Woman,35-64,Savoy
234954_0017,234954,B,Great Horned Owls,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's Facebook page, From a friend",2,White,No,Woman,65+,Clinton
234954_0018,234954,B,Lino Cuts & Prints,NA,5,Very satisfied,Billie was such a great teacher - walked us through the process in a way that was easy to follow and her enthusiasm was contagious. She clearly put a lot of thought and work into preparing the class and making it a memorable experience.,3,3,5,Extend this from a single class to a multi-week series to become more proficient at Linocut,NA,"You offer many classes I'd love to attend but often am not able to because they are scheduled during the week during work hours. Would love to see more options in the evening, so that those working 9-5s can attend.",NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,35-64,Decatur
234954_0019,234954,B,Lino Cuts & Prints,NA,5,Very satisfied,I really liked the class and the venue. comfortable setting and we had access to the water we needed.,3,3,5,NA,NA,NA,NA,Allerton's enewsletter,1,White,No,Woman,65+,NA
234954_0020,234954,B,Great Horned Owls,NA,5,Very satisfied,"I understand the speaker has two other courses, I would be interested in both.",3,3,5,"I am more interested in attending programs about nature and the environment than I am about art and music, but am pleased that you offer a wide variety of courses of varied interests.",NA,NA,"Allerton is the perfect venue for learning about art and nature as it blends them both so perfectly, inside the mansion and throughout the landscape.","Allerton's website, Allerton's enewsletter, Allerton's Facebook page",3,White,No,Man,35-64,Urbana
234954_0021,234954,B,Plant-Based Eating,NA,5,Very satisfied,NA,3,3,5,Functional medicineLamp rewiringSafety and Geneology searching Makeup and skin care tips for women 50and upMarriage and menopause relationship help,NA,NA,NA,Allerton's Facebook page,1,White,No,Woman,35-64,Fisher
234954_0022,234954,B,Great Horned Owls,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,"The instructor was professional, extremely knowledgeable, and fun! He had obviously spent time making sure his presentation would appeal to a wide audience. In addition, he provided us with a great bibliography, links and suggestions to other sites on this subject, suggestions for further explorations, and volunteered to personally give us a walk to observe owls next time we were in his area. Loved the videos of the owls at all ages and stages. As in all classes I have taken at the Farms, this was an excellent opportunity to experience personal growth in mind, soul, and body. We're so lucky to have the amazing resource that is Allerton Park. Thanks to those many staff members who make it the great place it is for all the rest of us.","Allerton's website, Allerton's enewsletter, From a friend, Smile Politely",4,White,No,Woman,65+,Monticello
234954_0023,234954,B,Great Horned Owls,NA,5,Very satisfied,NA,1,3,5,I thought it be a great follow up to search for owls in Allerton.,NA,No,I found the stories about Charles and Sarah to be so heartwarming that when I found out Sarah passed Imy eyes started watering. I did not know anything about owls and the approach to learning about them was great.,Allerton's website,1,White,No,Woman,35-64,Urbana
234954_0024,234954,B,Great Horned Owls,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's website,1,White,No,Woman,65+,Mahomet
234954_0025,234954,B,Plant-Based Eating,NA,5,Very satisfied,NA,3,3,5,NA,NA,No,NA,Allerton's Facebook page,1,White,No,Man,35-64,NA
234954_0026,234954,B,Great Horned Owls,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, From a friend, The News-Gazette",3,Prefer not to respond,Prefer not to respond,Prefer not to respond,Prefer not to respond,NA
234954_0027,234954,B,Great Horned Owls,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's website,1,White,No,Woman,65+,Mahomet
234954_0028,234954,B,Lino Cuts & Prints,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,35-64,Urbana
234956_0001,234956,B,Capoeira,NA,5,Very satisfied,very fun and enlightening experience for me and my kids,3,2,5,"language, sign language",NA,I didn't like that a photographer was taking picture of me and my children and then posted them on the fb page,NA,Allerton's enewsletter,1,NA,NA,NA,NA,NA
234956_0002,234956,B,Wellness Retreat & Sculpture Garden Tour,NA,5,Very satisfied,NA,3,3,5,More wellness opportunities,NA,NA,NA,"Allerton's website, Allerton's enewsletter, From a friend, U of I's eweek",4,White,No,Woman,35-64,NA
234956_0003,234956,B,Beginning Weaving I,NA,5,Very satisfied,NA,3,3,5,NA,NA,maybe a sign outside the classroom letting people know it was a classroom and to not disturb or try to walk in during instruction would probably be a good thing.,"It felt like everything was in Greek until the third week, and then everything just clicked and I completely understood everything Sharon was talking about. The terminology, reading the patterns, how to setup the loom, everything came together in my head",U of I's eweek,1,White,No,Woman,35-64,Urbana
234956_0004,234956,B,Beginning Embroidery,NA,5,Very satisfied,NA,2,2,5,NA,NA,"My experience of the class was great. However, I would be more likely to attend others if there was a sliding scale for how much the classes cost. There have been other classes I was really interested in but could not afford.",NA,Allerton's Facebook page,1,White,No,Woman,18-34,Urbana
234956_0005,234956,B,Flower Arranging,NA,5,Very satisfied,NA,2,2,5,Growing herbs along with information on their benefits ways they can be used.,NA,NA,I appreciate the opportunity to share experiences with family members.,Allerton's enewsletter,1,White,No,Woman,65+,Mahomet
234956_0006,234956,B,Bird Walks & Nature Journaling,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,"I am always amazed by the depth of knowledge, patience, and kindness of ALL the Allerton teachers and staff. I feel fortunate to have learned so much in such a beautiful setting!","Allerton's website, Allerton's enewsletter, From a friend, U of I's eweek, Smile Politely",5,White,No,Woman,65+,Monticello
234956_0007,234956,B,Life Drawing,NA,5,Very satisfied,NA,NA,2,5,NA,NA,NA,NA,Allerton's website,1,White,No,Woman,35-64,Monticello
234956_0008,234956,B,Mary Oliver Poetry,NA,5,Very satisfied,"I was pleased with the instruction, a mix of classroom time and outdoor time. Also enjoyed the sorts of folks who attended.",2,3,5,"Anything centering the BIPOC experience with folk arts, natural skills, etc would be very cool to experience. I recognize that it might be challenging to pull off, but I am a young black woman and would like to see a more diverse set of audiences experience the awesomeness at Allerton!",NA,NA,"I really love the opportunity to learn new and different things at the farm. There's not a lot of places where adults can continue to learn interesting and creative subjects. The Farms is such a beautiful backdrop to the sort of creative learning that makes us better, more well-rounded humans.","Allerton's website, From a friend",2,Black or African American,No,Woman,35-64,Bloomington
234956_0009,234956,B,Tree Identification,NA,5,Very satisfied,"Both classes were engaging. I learned so much in both, but particularly the Winter Tree ID class. Would very much like to see that topic expanded, possibly into a multi-session class to allow a deeper dive, and also continued into other seasons. Billie and Nate are talented educators.",3,3,5,Basic carpentery (for women).Talks by regional and national horticulture experts.,NA,NA,NA,"Allerton's website, Allerton's enewsletter, U of I's eweek, Smile Politely, Chambanamoms.com",5,White,No,Woman,65+,Champaign
234956_0010,234956,B,History Happy Hour,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Allerton's enewsletter, From a friend",3,Prefer not to respond,Prefer not to respond,Prefer not to respond,65+,NA
234956_0011,234956,B,Holiday Wreath Making,NA,5,Very satisfied,NA,3,3,5,Not sure,NA,"No, your staff dies a great job.",I wasn't sure quite if signing up to attend the wreath making class by myself was going to fun. No worries there. I immediately felt welcome in the class room and even made some new friends. The teacher was very attentive and I learned a lot.,Allerton's website,1,White,No,Woman,35-64,Champaign
234956_0012,234956,B,Wines of the World,NA,5,Very satisfied,NA,3,3,5,"Pottery..Fabric art..sewing, embroidery Crochet",NA,NA,"The instructor was real, easily related to his students. Mr. Lee was able to teach his knowledge with humor and interesting experience.",Allerton's website,1,White,No,Woman,65+,Monticello
234956_0013,234956,B,Earth Magic,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,"Art, music, gardening, sewing",Allerton's enewsletter,1,White,No,Woman,35-64,Monticello
234956_0014,234956,B,Yoga,NA,5,Very satisfied,NA,NA,3,5,"Anything fiber related, reiki",NA,No. I just wish I lived closer. Weekday/nights are not convenient.,NA,Allerton's website,1,White,No,Woman,35-64,Downers Grove
234956_0015,234956,B,Multiple Courses,NA,5,Very satisfied,NA,3,3,5,"Would love to attend another Wine Pairing Dinner, especially with the Luminary Chefs",NA,NA,"Where else can you learn about such a variety of subjects from experts, all in such a beautiful venue?","Allerton's website, Allerton's enewsletter",2,White,No,Man,65+,Sangamon
234956_0016,234956,B,Natural Dyeing,NA,5,Very satisfied,NA,2,3,5,NA,NA,NA,NA,From a friend,1,White,No,Woman,35-64,NA
234956_0017,234956,B,Natural Dyeing,NA,5,Very satisfied,NA,2,3,5,Love the variety of course offerings!,NA,NA,NA,From a friend,1,White,No,Woman,35-64,Champaign
234956_0018,234956,B,Tree Identification,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's enewsletter,1,White,No,Woman,35-64,Sullivan Moultrie
234955_0001,234955,C,Mary Oliver Poetry,2024-07-20,5,Very satisfied,NA,3,3,5,More technical factors on writing poetry.,none,Keep them varied to reach all sorts of people and interests.,NA,"Allerton's website, Allerton's Facebook page",2,White,No,Woman,65+,Champaign
234955_0002,234955,C,Shibori & Indigo Dyeing,NA,5,Very satisfied,NA,1,2,5,NA,NA,NA,NA,From a friend,1,White,No,Woman,65+,Champaign
234955_0003,234955,C,Shibori & Indigo Dyeing,NA,5,Very satisfied,NA,1,NA,5,"I do not want a continuation of this class. It was just perfect for an introduction. But I am not a dyer. So it was good for what it was, but I think I do not want to go on with it.",NA,NA,NA,Allerton's website,1,Prefer not to respond,Prefer not to respond,Woman,65+,Urbana
234955_0004,234955,C,Cyanotype,NA,5,Very satisfied,NA,3,3,5,Teacher was FANTASTIC. Inspired me to learn more,more such classes,NA,NA,"Allerton's website, Radio – WILL 580 AM/90.9 FM",2,White,No,Woman,65+,Champaign
234955_0005,234955,C,Lace Weaving,NA,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,Allerton's website,1,White,No,Woman,65+,Cisco
234955_0006,234955,C,Needle Felting,NA,5,Very satisfied,NA,3,2,5,Practice skill to get better.,NA,NA,NA,Allerton's website,1,White,No,Woman,65+,Piatt
234955_0007,234955,C,Needle Felting,2024-07-07,5,Very satisfied,NA,3,3,5,NA,NA,NA,NA,"Allerton's website, Other",2,White,No,Woman,65+,Piatt
234955_0008,234955,C,Beaded Jewelry,2024-07-06,5,Very satisfied,NA,3,3,5,NA,Course was excellent,Keep adding new classes! Offerings so far have been wonderful,NA,Allerton's Facebook page,1,White,No,Woman,Prefer not to respond,Normal
